TIMESTAMP: 16.200000, X: 0.966777, Y: 14.710473, Z: -5.646605, PITCH: 0.033865, YAW: -1.725367
TIMESTAMP: 16.300000, X: 1.148819, Y: 14.703796, Z: -5.652882, PITCH: 0.037609, YAW: -1.720493
TIMESTAMP: 16.400000, X: 1.328787, Y: 14.699871, Z: -5.664847, PITCH: 0.041354, YAW: -1.715675
TIMESTAMP: 16.500000, X: 1.506466, Y: 14.698932, Z: -5.682414, PITCH: 0.045182, YAW: -1.710769
TIMESTAMP: 16.600000, X: 1.681652, Y: 14.701199, Z: -5.705479, PITCH: 0.048996, YAW: -1.705853
TIMESTAMP: 16.700000, X: 1.854163, Y: 14.706876, Z: -5.733919, PITCH: 0.052648, YAW: -1.701179
TIMESTAMP: 16.800000, X: 2.023834, Y: 14.716150, Z: -5.767592, PITCH: 0.056333, YAW: -1.696470
TIMESTAMP: 16.900000, X: 2.190520, Y: 14.729185, Z: -5.806339, PITCH: 0.060322, YAW: -1.691268
TIMESTAMP: 17.000000, X: 2.354101, Y: 14.746118, Z: -5.849988, PITCH: 0.064252, YAW: -1.686158
TIMESTAMP: 17.100000, X: 2.514477, Y: 14.767064, Z: -5.898351, PITCH: 0.067601, YAW: -1.682000
TIMESTAMP: 17.200000, X: 2.671571, Y: 14.792105, Z: -5.951230, PITCH: 0.071057, YAW: -1.677671
TIMESTAMP: 17.300000, X: 2.825331, Y: 14.821293, Z: -6.008416, PITCH: 0.075646, YAW: -1.671470
TIMESTAMP: 17.400000, X: 2.975727, Y: 14.854650, Z: -6.069691, PITCH: 0.080001, YAW: -1.665652
TIMESTAMP: 17.500000, X: 3.122753, Y: 14.892161, Z: -6.134830, PITCH: 0.081082, YAW: -1.665255
TIMESTAMP: 17.600000, X: 3.266424, Y: 14.933777, Z: -6.203599, PITCH: 0.078495, YAW: -1.670932
TIMESTAMP: 17.700000, X: 3.406776, Y: 14.979416, Z: -6.275761, PITCH: 0.075113, YAW: -1.677929
TIMESTAMP: 17.800000, X: 3.543864, Y: 15.028958, Z: -6.351073, PITCH: 0.072913, YAW: -1.682967
TIMESTAMP: 17.900000, X: 3.677759, Y: 15.082252, Z: -6.429287, PITCH: 0.071163, YAW: -1.687256
TIMESTAMP: 18.000000, X: 3.808547, Y: 15.139109, Z: -6.510153, PITCH: 0.068849, YAW: -1.692482
TIMESTAMP: 18.100000, X: 3.936326, Y: 15.199312, Z: -6.593418, PITCH: 0.066288, YAW: -1.698121
TIMESTAMP: 18.200000, X: 4.061202, Y: 15.262609, Z: -6.678827, PITCH: 0.064023, YAW: -1.703267
TIMESTAMP: 18.300000, X: 4.183287, Y: 15.328720, Z: -6.766121, PITCH: 0.061900, YAW: -1.708170
TIMESTAMP: 18.400000, X: 4.302696, Y: 15.397340, Z: -6.855042, PITCH: 0.059614, YAW: -1.713348
TIMESTAMP: 18.500000, X: 4.419543, Y: 15.468136, Z: -6.945328, PITCH: 0.057234, YAW: -1.718695
TIMESTAMP: 18.600000, X: 4.533939, Y: 15.540754, Z: -7.036718, PITCH: 0.054952, YAW: -1.723872
TIMESTAMP: 18.700000, X: 4.645989, Y: 15.614819, Z: -7.128947, PITCH: 0.052756, YAW: -1.728880
TIMESTAMP: 18.800000, X: 4.755787, Y: 15.689940, Z: -7.221753, PITCH: 0.050491, YAW: -1.734015
TIMESTAMP: 18.900000, X: 4.863417, Y: 15.765711, Z: -7.314868, PITCH: 0.048083, YAW: -1.739455
TIMESTAMP: 19.000000, X: 4.968946, Y: 15.841716, Z: -7.408029, PITCH: 0.045666, YAW: -1.744927
TIMESTAMP: 19.100000, X: 5.072427, Y: 15.917530, Z: -7.500967, PITCH: 0.043488, YAW: -1.749878
TIMESTAMP: 19.200000, X: 5.173894, Y: 15.992722, Z: -7.593418, PITCH: 0.041669, YAW: -1.754013
TIMESTAMP: 19.300000, X: 5.273362, Y: 16.066860, Z: -7.685115, PITCH: 0.040075, YAW: -1.757623
TIMESTAMP: 19.400000, X: 5.370825, Y: 16.139513, Z: -7.775792, PITCH: 0.038479, YAW: -1.761232
TIMESTAMP: 19.500000, X: 5.466257, Y: 16.210253, Z: -7.865183, PITCH: 0.036811, YAW: -1.765017
TIMESTAMP: 19.600000, X: 5.559613, Y: 16.278661, Z: -7.953025, PITCH: 0.035143, YAW: -1.768813
TIMESTAMP: 19.700000, X: 5.650825, Y: 16.344323, Z: -8.039056, PITCH: 0.033502, YAW: -1.772531
TIMESTAMP: 19.800000, X: 5.739811, Y: 16.406842, Z: -8.123016, PITCH: 0.031853, YAW: -1.776249
TIMESTAMP: 19.900000, X: 5.826467, Y: 16.465834, Z: -8.204649, PITCH: 0.030201, YAW: -1.779997
TIMESTAMP: 20.000000, X: 5.910676, Y: 16.520931, Z: -8.283701, PITCH: 0.028571, YAW: -1.783731
